1	3020
2	3000
3	3000
4	3010
5	3000
6	3000
7	3000
8	3000
9	3000
10	3000
11	3000
12	3000
13	3000
14	3010
15	3000
16	3000
17	3000
18	3000
19	3000
20	3000
21	3000
22	3000
23	3000
24	3010
25	3000
26	3000
27	3000
28	3000
29	3000
30	3000
31	3000
32	3000
33	3000
34	3010
35	3000
36	3000
37	3000
38	3000
39	3000
40	3000
41	3000
42	3000
43	3000
44	3010
45	3000
46	3000
47	3000
48	3000
49	3000
50	3000
51	917
52	11.8
53	11.8
54	11.8
55	11.8
56	11.8
57	11.8
58	11.8
59	1.8
60	1.8
61	1.8
62	1.8
63	11.8
64	11.8
65	11.8
66	11.8
67	11.8
68	11.8
69	11.8
70	11.8
71	11.8
72	11.8
73	11.8
74	11.8
75	11.8
76	11.8
77	11.8
78	11.8
79	11.8
80	11.8
81	11.8
82	11.8
83	11.8
84	11.8
85	11.8
86	11.8
87	11.8
88	11.8
89	11.8
90	11.8
91	11.8
92	11.8
93	11.8
94	11.8
95	11.8
96	11.8
97	11.8
98	11.8
99	11.8
100	11.8
101	11.8
102	11.8
103	23.5
104	23.5
105	23.5
106	23.5
107	23.5
108	23.5
109	23.5
110	11.8
111	23.5
112	23.5
113	11.8
114	23.5
115	23.5
116	11.8
117	23.5
118	23.5
119	11.8
120	23.5
121	11.8
122	23.5
123	23.5
124	11.8
125	23.5
126	23.5
127	11.8
128	23.5
129	23.5
130	11.8
131	23.5
132	23.5
133	11.8
134	23.5
135	23.5
136	11.8
137	23.5
138	23.5
139	11.8
140	23.5
141	23.5
142	11.8
143	11.8
144	23.5
145	11.8
146	23.5
147	23.5
148	23.5
149	11.8
150	23.5
151	23.5
152	23.5
153	23.5
154	23.5
155	23.5
156	11.8
157	23.5
158	35.3
159	11.8
160	23.5
161	23.5
162	23.5
163	11.8
164	23.5
165	35.3
166	11.8
167	23.5
168	23.5
169	23.5
170	11.8
171	23.5
172	35.3
173	11.8
174	23.5
175	23.5
176	23.5
177	11.8
178	23.5
179	35.3
180	11.8
181	23.5
182	11.8
183	11.8
184	11.8
185	11.8
186	11.8
187	11.8
188	11.8
189	11.8
190	11.8
191	11.8
192	11.8
193	11.8
194	11.8
195	11.8
196	11.8
197	11.8
198	11.8
199	11.8
200	11.8
201	11.8
202	11.8
203	23.5
204	23.5
205	23.5
206	11.8
207	23.5
208	23.5
209	11.8
210	23.5
211	23.5
212	11.8
213	23.5
214	23.5
215	11.8
216	23.5
217	23.5
218	23.5
219	11.8
220	23.5
221	23.5
222	11.8
223	23.5
224	23.5
225	11.8
226	23.5
227	23.5
228	11.8
229	23.5
230	23.5
231	23.5
232	11.8
233	23.5
234	23.5
235	11.8
236	23.5
237	23.5
238	11.8
239	23.5
240	23.5
241	11.8
242	23.5
243	23.5
244	11.8
245	23.5
246	23.5
247	11.8
248	23.5
249	23.5
250	11.8
251	23.5
252	23.5
253	11.8
254	23.5
255	23.5
256	11.8
257	23.5
258	23.5
259	11.8
260	23.5
261	23.5
262	11.8
263	23.5
264	23.5
265	11.8
266	23.5
267	23.5
268	11.8
269	23.5
270	23.5
271	11.8
272	23.5
273	23.5
274	11.8
275	23.5
276	23.5
277	11.8
278	11.8
279	11.8
280	11.8
281	11.8
282	11.8
283	11.8
284	11.8
285	11.8
286	11.8
287	23.5
288	23.5
289	11.8
290	23.5
291	23.5
292	23.5
293	11.8
294	23.5
295	23.5
296	23.5
297	11.8
298	23.5
299	23.5
300	11.8
301	23.5
302	23.5
303	11.8
304	23.5
305	23.5
306	11.8
307	23.5
308	23.5
309	23.5
310	11.8
311	23.5
312	23.5
313	11.8
314	23.5
315	23.5
316	11.8
317	23.5
318	23.5
319	11.8
320	23.5
321	23.5
322	11.8
323	23.5
324	23.5
325	11.8
326	23.5
327	23.5
328	11.8
329	23.5
330	23.5
331	11.8
332	23.5
333	23.5
334	11.8
335	23.5
336	11.8
337	23.5
338	23.5
339	11.8
340	23.5
341	23.5
342	11.8
343	11.8
344	23.5
345	23.5
346	11.8
347	23.5
348	23.5
349	11.8
350	11.8
351	23.5
352	23.5
353	11.8
354	23.5
355	23.5
356	11.8
357	11.8
358	23.5
359	11.8
360	23.5
361	23.5
362	11.8
363	23.5
364	23.5
365	23.5
366	11.8
367	23.5
368	23.5
369	11.8
370	23.5
371	23.5
372	11.8
373	23.5
374	23.5
375	11.8
376	23.5
377	23.5
378	11.8
379	23.5
380	23.5
381	11.8
382	23.5
383	23.5
384	23.5
385	11.8
386	23.5
387	23.5
388	11.8
389	11.8
390	23.5
391	23.5
392	23.5
393	11.8
394	23.5
395	23.5
396	11.8
397	23.5
398	23.5
399	11.8
400	23.5
401	23.5
402	11.8
403	23.5
404	23.5
